4	 1:1.29555351464296	 2:1.00801223843533	 3:-.843995532216004	 4:-.80470640575722	 5:.593962222236474	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-1.03815387897482
15	 1:-.739407829196054	 2:.45026483273048	 3:-.977837084193205	 4:.171146260407865	 5:.540414926503043	 6:-.871917967176421	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.696126162042131
1	 1:-.924404314999601	 2:-.107482572974372	 3:-2.46496543949543	 4:-1.01614115009298	 5:.522565827925233	 6:.584663936600689	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.329956988755941
4	 1:-.739407829196054	 2:-.851145780580843	 3:.821588225722488	 4:.284995738127125	 5:9.41874620577833E-02	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.696126162042131
14	 1:.185574599821683	 2:-.29339837487599	 3:1.13388518033595	 4:.236203104818871	 5:.915245996637062	 6:-1.26916757729745	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:2.26811405137452
18	 1:-.184418371785411	 2:.822096436533715	 3:.434934853343909	 4:.431373638051888	 5:-1.10170214265551	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-2.33889683064441	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
2	 1:-.184418371785411	 2:.822096436533715	 3:-.843995532216004	 4:-.23545901716092	 5:.593962222236474	 6:1.36024650874174	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-.696126162042131
2	 1:-.739407829196054	 2:-.665229978679225	 3:1.28259801586617	 4:-.34930849488018	 5:-.994607551188651	 6:-1.43941741020646	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-2.67454922293695	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.329956988755941
17	 1:-.184418371785411	 2:.264349030828862	 3:-1.12654991972342	 4:-1.11372641670949	 5:-1.19094763554456	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
7	 1:-.739407829196054	 2:-.851145780580843	 3:.955429777699688	 4:1.24458419318946	 5:-.994607551188651	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.557975466711068
6	 1:-.369414857588959	 2:-.479314176777608	 3:1.52053855271453	 4:.870507337826177	 5:-.97675845261084	 6:-.493585005156392	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
6	 1:-.554411343392506	 2:-.665229978679225	 3:.330835868472753	 4:.870507337826177	 5:.236980250680266	 6:.33874751128767	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.332214120909388	 13:-.105304810091389	 14:-1.03815387897482
10	 1:-.554411343392506	 2:-.851145780580843	 3:.167251749389508	 4:7.35609937913569E-02	 5:.272678447835887	 6:-.890834615277422	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.35604013955401
7	 1:5.78114018136053E-04	 2:-.29339837487599	 3:.687746673745288	 4:-1.1787832611205	 5:-1.06600394549989	 6:-9.63353950353624E-02	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:.576996295181442	 13:-.105304810091389	 14:-1.03815387897482
15	 1:-.184418371785411	 2:.45026483273048	 3:-.338371891413247	 4:-.983612727887486	 5:1.46856805254918	 6:.263080918883664	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:4.03933209815156	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-.126079967154313
2	 1:-.554411343392506	 2:-.665229978679225	 3:-.15991648877698	 4:-1.65044538310029	 5:.986642390948303	 6:-1.66641718741848	 7:-.210019747116933	 8:44.7073833387742	 9:-.435613884336275	 10:.309398030880162	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
17	 1:2.03553945785715	 2:2.30942285174665	 3:-.62092627892067	 4:-1.11372641670949	 5:.647509517969905	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
7	 1:-.554411343392506	 2:-.479314176777608	 3:-.843995532216004	 4:1.08194208216194	 5:1.34362436250451	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
3	 1:.185574599821683	 2:.264349030828862	 3:.940558494146666	 4:1.32590524870321	 5:-.97675845261084	 6:-1.40158411400446	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:.329956988755941
17	 1:-.554411343392506	 2:-.665229978679225	 3:1.25285544876013	 4:-1.01614115009298	 5:-.994607551188651	 6:-.361168468449382	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
17	 1:2.77552540107135	 2:2.12350704984503	 3:1.05952876257084	 4:1.29337682649771	 5:-1.01245664976646	 6:.925163602418715	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
9	 1:.370571085625231	 2:.45026483273048	 3:-.219401622989069	 4:.577751537976651	 5:.344074842147129	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:-.241293079300305	 13:-.105304810091389	 14:-.240089206131876
15	 1:-.739407829196054	 2:-.479314176777608	 3:-.368114458519292	 4:1.01688523775094	 5:-.137850819453751	 6:-.682751486166407	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
17	 1:-.739407829196054	 2:-.851145780580843	 3:.910815927040621	 4:-1.03240536119574	 5:-1.01245664976646	 6:1.54941298975176	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
14	 1:-.739407829196054	 2:-1.22297738438407	 3:.747231807957377	 4:1.43975472642247	 5:.379773039302749	 6:-1.64750053931748	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.81207709546426
15	 1:-.739407829196054	 2:-.107482572974372	 3:-.754767830897871	 4:-1.11372641670949	 5:.593962222236474	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:5.53130572506012	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
17	 1:.370571085625231	 2:-.29339837487599	 3:-.754767830897871	 4:.919299971134431	 5:.236980250680266	 6:.263080918883664	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.6980678564867
7	 1:-.554411343392506	 2:-.29339837487599	 3:.762103091510399	 4:1.32590524870321	 5:-1.45868411421172	 6:.300914215085667	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
3	 1:.925560543035873	 2:.636180634632098	 3:.806716942169466	 4:-7.76006172240029E-03	 5:-.97675845261084	 6:.33874751128767	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:.213312128745109	 13:-.105304810091389	 14:-1.03815387897482
15	 1:-.739407829196054	 2:-.851145780580843	 3:-.918351949981116	 4:.90303576003168	 5:-.994607551188651	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.81207709546426
5	 1:-.739407829196054	 2:.264349030828862	 3:-7.06887874588472E-02	 4:-1.2438401055315	 5:-1.45868411421172	 6:.717080473307699	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
14	 1:-.739407829196054	 2:-1.03706158248246	 3:1.0297861954648	 4:.398845215846385	 5:-.97675845261084	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.557975466711068
14	 1:.370571085625231	 2:-.107482572974372	 3:.122637898730442	 4:1.58613262634724	 5:-.137850819453751	 6:.33874751128767	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:.557975466711068
7	 1:.370571085625231	 2:7.84332289272449E-02	 3:1.2974692994192	 4:.44763784915464	 5:.326225743569318	 6:-1.70425048362048	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:-1.03815387897482
16	 1:-.184418371785411	 2:-.29339837487599	 3:.910815927040621	 4:.740393649004165	 5:1.23652977103764	 6:-9.63353950353624E-02	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:.329956988755941
5	 1:-.739407829196054	 2:-.479314176777608	 3:.226736883601597	 4:-.772177983551718	 5:-1.01245664976646	 6:.754913769509702	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
15	 1:-.184418371785411	 2:-.29339837487599	 3:-1.12036532467582E-02	 4:1.17952734877845	 5:.326225743569318	 6:-1.00433450388343	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:.785993944666196
9	 1:5.78114018136053E-04	 2:7.84332289272449E-02	 3:-.843995532216004	 4:-.105345328338908	 5:.593962222236474	 6:-1.36375081780245	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
4	 1:-.739407829196054	 2:-1.03706158248246	 3:-1.18603505393551	 4:.187410471510617	 5:.344074842147129	 6:-1.23133428109544	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.329956988755941
15	 1:-.184418371785411	 2:-.29339837487599	 3:.806716942169466	 4:-.5770074503187	 5:-1.01245664976646	 6:.225247622681662	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:.329956988755941
15	 1:-.739407829196054	 2:7.84332289272449E-02	 3:.405192286237865	 4:-.560743239215949	 5:-1.01245664976646	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-2.67454922293695	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.557975466711068
7	 1:-.369414857588959	 2:-.851145780580843	 3:1.0297861954648	 4:.284995738127125	 5:1.04018968668173	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-2.67454922293695	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:.557975466711068
15	 1:-.739407829196054	 2:-1.03706158248246	 3:.717489240851332	 4:.90303576003168	 5:-.137850819453751	 6:-1.26916757729745	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-2.33889683064441	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
14	 1:3.51551134428554	 2:3.23900186125474	 3:.940558494146666	 4:-1.29263273883976	 5:.272678447835887	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
1	 1:.555567571428778	 2:2.12350704984503	 3:.806716942169466	 4:-1.01614115009298	 5:.593962222236474	 6:1.13324673152973	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
4	 1:-.739407829196054	 2:-.665229978679225	 3:-.918351949981116	 4:.90303576003168	 5:-.298492706654045	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.81207709546426
17	 1:1.85054297205361	 2:1.56575964414018	 3:.345707152025776	 4:.284995738127125	 5:1.46856805254918	 6:-.607084893762401	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.35604013955401
7	 1:-.739407829196054	 2:-.479314176777608	 3:3.34101974123085E-02	 4:.805450493415171	 5:1.41502075681575	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
7	 1:-.369414857588959	 2:-.665229978679225	 3:1.00004362835875	 4:-.479422183702192	 5:-.137850819453751	 6:-1.08000109628743	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:2.547358471243	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
9	 1:-.924404314999601	 2:-1.22297738438407	 3:-1.81062896316245	 4:-.739649561346215	 5:.326225743569318	 6:-.607084893762401	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.557975466711068
7	 1:-.369414857588959	 2:-.479314176777608	 3:-.769639114450893	 4:-.365572705982931	 5:.593962222236474	 6:.357664159388672	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
14	 1:.740564057232326	 2:.45026483273048	 3:1.04465747901782	 4:-1.47153906097002	 5:1.21868067245983	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.6980678564867
17	 1:.555567571428778	 2:.636180634632098	 3:.881073359934577	 4:1.32590524870321	 5:.933095095214872	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
2	 1:-.184418371785411	 2:-.29339837487599	 3:.895944643487599	 4:-1.27636852773701	 5:1.12943517957078	 6:1.28457991633774	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:2.547358471243	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
17	 1:.740564057232326	 2:1.19392804033695	 3:-1.33474788946573	 4:1.17952734877845	 5:.593962222236474	 6:1.09541343532772	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-.240089206131876
19	 1:-.924404314999601	 2:-1.22297738438407	 3:-2.62854955857867	 4:.707865226798663	 5:1.04018968668173	 6:1.34132986064074	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.557975466711068
5	 1:-.554411343392506	 2:-.665229978679225	 3:-.918351949981116	 4:-1.09746220560674	 5:-1.70857149430106	 6:1.28457991633774	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.01401242262132
17	 1:-.369414857588959	 2:-.107482572974372	 3:1.25285544876013	 4:.935564182237183	 5:.772453208014578	 6:.244164270782663	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-2.67454922293695	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-.240089206131876
3	 1:-.369414857588959	 2:-.665229978679225	 3:-.15991648877698	 4:.284995738127125	 5:-.137850819453751	 6:.622497232802692	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:2.73652435951062	 10:2.547358471243	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.81207709546426
19	 1:.185574599821683	 2:7.84332289272449E-02	 3:-.903480666428093	 4:.772922071209668	 5:-1.01245664976646	 6:-1.70425048362048	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-.240089206131876
3	 1:-.554411343392506	 2:-.479314176777608	 3:1.0297861954648	 4:-1.11372641670949	 5:1.04018968668173	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:.329956988755941
7	 1:-.554411343392506	 2:-.851145780580843	 3:-.35324317496627	 4:1.35843367090872	 5:1.53996444686042	 6:-1.53400065071147	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:.667917336790525	 13:-.105304810091389	 14:-.240089206131876
1	 1:-.739407829196054	 2:.45026483273048	 3:-.278886757201158	 4:-.528214817010446	 5:.165583856369024	 6:-1.75215453035522E-03	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.35604013955401
4	 1:-.184418371785411	 2:-.479314176777608	 3:-.754767830897871	 4:-.544479028113197	 5:-1.01245664976646	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
2	 1:1.66554648625006	 2:1.56575964414018	 3:-.15991648877698	 4:1.34216945980596	 5:.451169433613991	 6:9.28310859746519E-02	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
